protein_a,protein_b,weight
YLR259C,YLR089C,1.0
YLR259C,YLR320W,1.0
YLR259C,YNL085W,1.0
YLR259C,YPL247C,1.0
YLR270W,YOR173W,1.0
YLR270W,YPL245W,1.0
YLR272C,YDR325W,1.0
YLR275W,YDL043C,1.0
YLR275W,YER146W,1.0
YLR275W,YER172C,1.0
YLR275W,YFL017W-A,1.0
YLR275W,YHR086W,1.0
YLR275W,YJL035C,1.0
YLR275W,YJL164C,1.0
YLR275W,YKL173W,1.0
YLR275W,YLR298C,1.0
YLR275W,YMR240C,1.0
YLR275W,YNL024C,1.0
YLR275W,YNL147W,1.0
YLR275W,YOR305W,1.0
YLR275W,YPL213W,1.0
YLR275W,YPR057W,1.0
YLR275W,YPR178W,1.0
YLR277C,YDR301W,1.0
YLR277C,YKL018W,1.0
YLR277C,YKR002W,1.0
YLR277C,YNL208W,1.0
YLR277C,YNL317W,1.0
YLR277C,YPR107C,1.0
YLR278C,YHR137W,1.0
YLR278C,YLR442C,1.0
YLR287C,YML029W,1.0
YLR291C,YAR015W,1.0
YLR291C,YOR260W,1.0
YLR303W,YDR409W,1.0
YLR305C,YHL032C,1.0
YLR305C,YNL281W,1.0
YLR309C,YDR440W,1.0
YLR309C,YHR169W,1.0
YLR314C,YCR002C,1.0
YLR314C,YDL225W,1.0
YLR314C,YDR533C,1.0
YLR314C,YIR022W,1.0
YLR314C,YJR032W,1.0
YLR314C,YKR011C,1.0
YLR314C,YLR356W,1.0
YLR315W,YBR034C,1.0
YLR315W,YDR383C,1.0
YLR315W,YGL137W,1.0
YLR315W,YPL018W,1.0
YLR319C,YOR304C-A,1.0
YLR320W,YMR187C,1.0
YLR321C,YDR303C,1.0
YLR321C,YGR056W,1.0
YLR321C,YLR357W,1.0
YLR321C,YML127W,1.0
YLR321C,YMR033W,1.0
YLR321C,YMR091C,1.0
YLR321C,YPR034W,1.0
YLR330W,YMR237W,1.0
YLR330W,YNL045W,1.0
YLR335W,YLR347C,1.0
YLR335W,YNL189W,1.0
YLR337C,YOR181W,1.0
YLR342W,YIL043C,1.0
YLR342W,YJR010C-A,1.0
YLR345W,YOR219C,1.0
YLR347C,YBL074C,1.0
YLR347C,YDR240C,1.0
YLR347C,YDR289C,1.0
YLR347C,YER091C,1.0
YLR347C,YFR037C,1.0
YLR347C,YGL232W,1.0
YLR347C,YGR103W,1.0
YLR347C,YGR180C,1.0
YLR347C,YHR090C,1.0
YLR347C,YIL069C,1.0
YLR347C,YIL148W,1.0
YLR347C,YJR041C,1.0
YLR347C,YLR298C,1.0
YLR347C,YML060W,1.0
YLR347C,YNL136W,1.0
YLR347C,YNL139C,1.0
YLR347C,YNL189W,1.0
YLR347C,YOL051W,1.0
YLR347C,YOR001W,1.0
YLR347C,YOR057W,1.0
YLR347C,YOR124C,1.0
YLR347C,YPL020C,1.0
YLR347C,YPL153C,1.0
YLR347C,YPL178W,1.0
YLR347C,YPL209C,1.0
YLR357W,YDL179W,1.0
YLR357W,YDR303C,1.0
YLR357W,YML127W,1.0
YLR357W,YMR033W,1.0
YLR357W,YMR091C,1.0
YLR357W,YPR034W,1.0
YLR370C,YER064C,1.0
YLR380W,YML093W,1.0
YLR380W,YPL207W,1.0
YLR382C,YDL173W,1.0
YLR384C,YGR200C,1.0
YLR384C,YHR187W,1.0
YLR384C,YPL086C,1.0
YLR384C,YPL101W,1.0
YLR385C,YNL107W,1.0
YLR385C,YOL052C,1.0
YLR386W,YNL325C,1.0
YLR398C,YCR035C,1.0
YLR398C,YDR280W,1.0
YLR398C,YML056C,1.0
YLR398C,YMR290C,1.0
YLR398C,YPR189W,1.0
YLR399C,YBR231C,1.0
YLR399C,YDL070W,1.0
YLR399C,YDR167W,1.0
YLR399C,YLR385C,1.0
YLR401C,YIR035C,1.0
YLR408C,YNL086W,1.0
YLR409C,YDR449C,1.0
YLR409C,YMR259C,1.0
YLR409C,YNR054C,1.0
YLR418C,YBR221C,1.0
YLR418C,YGL017W,1.0
YLR418C,YGR043C,1.0
YLR418C,YGR252W,1.0
YLR418C,YJR148W,1.0
YLR418C,YMR113W,1.0
YLR418C,YNL126W,1.0
YLR418C,YOL145C,1.0
YLR418C,YOR123C,1.0
YLR418C,YOR138C,1.0
YLR418C,YPL243W,1.0
YLR423C,YDR022C,1.0
YLR423C,YJR156C,1.0
YLR423C,YPL166W,1.0
YLR423C,YPR049C,1.0
YLR429W,YAR007C,1.0
YLR429W,YBL071W-A,1.0
YLR429W,YBL079W,1.0
YLR429W,YBR159W,1.0
YLR429W,YBR223C,1.0
YLR429W,YBR234C,1.0
YLR429W,YCR008W,1.0
YLR429W,YCR043C,1.0
YLR429W,YDL017W,1.0
YLR429W,YDL095W,1.0
YLR429W,YDL148C,1.0
YLR429W,YDR032C,1.0
YLR429W,YDR212W,1.0
YLR429W,YDR314C,1.0
YLR429W,YDR440W,1.0
YLR429W,YEL001C,1.0
YLR429W,YEL037C,1.0
YLR429W,YEL051W,1.0
YLR429W,YER048C,1.0
YLR429W,YER049W,1.0
YLR429W,YFR010W,1.0
YLR429W,YGL092W,1.0
YLR429W,YGL252C,1.0
YLR429W,YGR086C,1.0
YLR429W,YGR261C,1.0
YLR429W,YHL024W,1.0
YLR429W,YIL039W,1.0
YLR429W,YIL070C,1.0
YLR429W,YIL076W,1.0
YLR429W,YIL103W,1.0
YLR429W,YJL020C,1.0
YLR429W,YJL033W,1.0
YLR429W,YJL076W,1.0
YLR429W,YJL092W,1.0
YLR429W,YJL138C,1.0
YLR429W,YJR065C,1.0
YLR429W,YKL126W,1.0
YLR429W,YKL160W,1.0
YLR429W,YKR048C,1.0
YLR429W,YKR082W,1.0
YLR429W,YKR092C,1.0
YLR429W,YLL022C,1.0
YLR429W,YLL060C,1.0
YLR429W,YLR015W,1.0
YLR429W,YLR144C,1.0
YLR429W,YLR203C,1.0
YLR429W,YLR218C,1.0
YLR429W,YLR277C,1.0
YLR429W,YLR380W,1.0
YLR429W,YML011C,1.0
YLR429W,YMR086W,1.0
YLR429W,YMR229C,1.0
YLR429W,YMR240C,1.0
YLR429W,YNL031C,1.0
YLR429W,YNL032W,1.0
YLR429W,YNL073W,1.0
YLR429W,YNL244C,1.0
YLR429W,YOL012C,1.0
YLR429W,YOR124C,1.0
YLR429W,YOR145C,1.0
YLR429W,YPL004C,1.0
YLR429W,YPL022W,1.0
YLR429W,YPL218W,1.0
YLR429W,YPR093C,1.0
YLR429W,YPR161C,1.0
YLR432W,YDR280W,1.0
YLR432W,YGR237C,1.0
YLR432W,YIL043C,1.0
YLR432W,YLR187W,1.0
YLR432W,YLR320W,1.0
YLR432W,YML056C,1.0
YLR432W,YNL067W,1.0
YLR432W,YOR360C,1.0
YLR432W,YPL220W,1.0
YLR435W,YBL007C,1.0
YLR435W,YBR044C,1.0
YLR435W,YBR291C,1.0
YLR435W,YGL014W,1.0
YLR435W,YNL207W,1.0
YLR438C-A,YKL173W,1.0
YLR447C,YOR270C,1.0
YLR452C,YML085C,1.0
YLR452C,YNL327W,1.0
YLR454W,YPL180W,1.0
YLR455W,YOR064C,1.0
YML010W,YCL014W,1.0
YML010W,YDR283C,1.0
YML010W,YGL070C,1.0
YML010W,YGR063C,1.0
YML010W,YIL021W,1.0
YML010W,YOL005C,1.0
YML010W,YOR151C,1.0
YML011C,YFR024C-A,1.0
YML012W,YGL137W,1.0
YML012W,YIR022W,1.0
YML012W,YLR197W,1.0
YML012W,YML055W,1.0
YML012W,YOL012C,1.0
YML015C,YML098W,1.0
YML015C,YMR005W,1.0
YML015C,YMR236W,1.0
YML015C,YPL011C,1.0
YML025C,YKL167C,1.0
YML029W,YNL294C,1.0
YML031W,YNL304W,1.0
YML031W,YPL177C,1.0
YML036W,YJL184W,1.0
YML036W,YKR038C,1.0
YML041C,YBR231C,1.0
YML041C,YDR227W,1.0
YML041C,YGL252C,1.0
YML041C,YJR009C,1.0
YML041C,YLR385C,1.0
YML041C,YNL107W,1.0
YML041C,YPL235W,1.0
YML046W,YDR235W,1.0
YML046W,YDR240C,1.0
YML046W,YHR086W,1.0
YML046W,YLR298C,1.0
YML049C,YMR240C,1.0
YML049C,YOR319W,1.0
YML056C,YBR011C,1.0
YML056C,YGR062C,1.0
YML056C,YLR333C,1.0
YML056C,YOR360C,1.0
YML057W,YKL190W,1.0
YML058W,YDR192C,1.0
YML058W,YDR498C,1.0
YML058W,YFL037W,1.0
YML058W,YGR255C,1.0
YML058W,YJL056C,1.0
YML058W,YKL037W,1.0
YML058W,YLR148W,1.0
YML058W,YLR454W,1.0
YML058W,YNL291C,1.0
YML058W,YNL310C,1.0
YML058W,YOR346W,1.0
YML058W,YPL115C,1.0
YML058W,YPR083W,1.0
YML059C,YLR375W,1.0
YML062C,YDL084W,1.0
YML062C,YJL065C,1.0
YML062C,YJR032W,1.0
YML062C,YNL004W,1.0
YML062C,YNL139C,1.0
YML062C,YNL253W,1.0
YML062C,YOR191W,1.0
YML064C,YJR053W,1.0
YML065W,YNL261W,1.0
YML065W,YPR162C,1.0
YML065W,YPR175W,1.0
YML069W,YAR042W,1.0
YML069W,YBL002W,1.0
YML069W,YBR010W,1.0
YML069W,YBR279W,1.0
YML069W,YDR108W,1.0
YML069W,YDR224C,1.0
YML069W,YDR225W,1.0
YML069W,YER164W,1.0
YML069W,YGL207W,1.0
YML069W,YGL244W,1.0
YML069W,YGR071C,1.0
YML069W,YKL007W,1.0
YML069W,YKR048C,1.0
YML069W,YLR249W,1.0
YML069W,YLR410W,1.0
YML069W,YML107C,1.0
YML069W,YNL030W,1.0
YML069W,YNL031C,1.0
YML069W,YNL088W,1.0
YML069W,YOL006C,1.0
YML069W,YOL013C,1.0
YML069W,YOL108C,1.0
YML069W,YOL145C,1.0
YML069W,YOR039W,1.0
YML069W,YOR061W,1.0
YML069W,YOR123C,1.0
YML069W,YPR171W,1.0
YML071C,YER157W,1.0
YML071C,YGR120C,1.0
YML071C,YNL041C,1.0
YML071C,YNL051W,1.0
YML071C,YPR105C,1.0
YML072C,YJR010C-A,1.0
YML085C,YJL159W,1.0
YML085C,YML124C,1.0
YML091C,YJL023C,1.0
YML092C,YBR173C,1.0
YML092C,YER012W,1.0
YML092C,YER094C,1.0
YML092C,YLR199C,1.0
YML092C,YMR314W,1.0
YML092C,YOL038W,1.0
YML092C,YOR157C,1.0
YML092C,YOR355W,1.0
YML092C,YOR362C,1.0
YML092C,YPR103W,1.0
YML094W,YNL153C,1.0
YML095C,YPL022W,1.0
YML100W,YMR261C,1.0
YML102W,YFL041W,1.0
YML102W,YPR018W,1.0
YML105C,YBR087W,1.0
YML105C,YCR090C,1.0
YML105C,YDL078C,1.0
YML105C,YDL092W,1.0
YML105C,YDR365C,1.0
YML105C,YEL056W,1.0
YML105C,YER022W,1.0
YML105C,YGR250C,1.0
YML105C,YIL108W,1.0
YML105C,YKL122C,1.0
YML105C,YKR083C,1.0
YML105C,YLR249W,1.0
YML105C,YOR196C,1.0
YML105C,YPL243W,1.0
YML106W,YDR058C,1.0
YML106W,YIL107C,1.0
YML106W,YMR271C,1.0
YML109W,YML131W,1.0
YML127W,YDR303C,1.0
YML127W,YHR008C,1.0
YML127W,YMR033W,1.0
YML127W,YMR091C,1.0
YML127W,YPR034W,1.0
YML131W,YDR470C,1.0
YML131W,YOL154W,1.0
YML131W,YOR092W,1.0
YMR005W,YER148W,1.0
YMR005W,YIL016W,1.0
YMR005W,YML098W,1.0
YMR005W,YMR236W,1.0
YMR005W,YPL011C,1.0
YMR012W,YJL144W,1.0
YMR012W,YNL234W,1.0
YMR014W,YGR271C-A,1.0
YMR019W,YKR078W,1.0
YMR024W,YLR312W-A,1.0
YMR025W,YIL071C,1.0
YMR031C,YJR140C,1.0
YMR031C,YMR086W,1.0
YMR033W,YDR301W,1.0
YMR033W,YDR303C,1.0
YMR033W,YGR056W,1.0
YMR033W,YJL176C,1.0
YMR033W,YMR091C,1.0
YMR033W,YOR290C,1.0
YMR033W,YPL016W,1.0
YMR033W,YPR034W,1.0
YMR034C,YPL211W,1.0
YMR043W,YNL042W,1.0
YMR044W,YBR245C,1.0
YMR044W,YLR095C,1.0
YMR048W,YGR136W,1.0
YMR048W,YHL009W-B,1.0
YMR048W,YJL066C,1.0
YMR048W,YML085C,1.0
YMR048W,YNL273W,1.0
YMR048W,YOL154W,1.0
YMR049C,YHL007C,1.0
YMR049C,YHR138C,1.0
YMR049C,YLL008W,1.0
YMR049C,YOR272W,1.0
YMR049C,YPR008W,1.0
YMR064W,YMR098C,1.0
YMR067C,YPL216W,1.0
YMR072W,YER116C,1.0
YMR072W,YER164W,1.0
YMR072W,YPL001W,1.0
YMR072W,YPR161C,1.0
YMR074C,YEL021W,1.0
YMR074C,YNL256W,1.0
YMR078C,YNL065W,1.0
YMR079W,YKL091C,1.0
YMR083W,YDL095W,1.0
YMR083W,YJL138C,1.0
YMR083W,YKL212W,1.0
YMR083W,YKR083C,1.0
YMR083W,YLR231C,1.0
YMR089C,YKL128C,1.0
YMR091C,YBR161W,1.0
YMR091C,YCL044C,1.0
YMR091C,YDR303C,1.0
YMR091C,YEL047C,1.0
YMR091C,YGR056W,1.0
YMR091C,YHR027C,1.0
YMR091C,YJR002W,1.0
YMR091C,YPR034W,1.0
YMR093W,YCL036W,1.0
YMR093W,YDL176W,1.0
YMR093W,YKR092C,1.0
YMR093W,YPL126W,1.0
YMR105C,YOR090C,1.0
YMR108W,YPL247C,1.0
YMR109W,YKL129C,1.0
YMR112C,YGR104C,1.0
YMR112C,YHR041C,1.0
YMR117C,YIL144W,1.0
YMR117C,YOL069W,1.0
YMR120C,YNR034W,1.0
YMR123W,YLR064W,1.0
YMR124W,YHR158C,1.0
YMR125W,YJR041C,1.0
YMR125W,YKL214C,1.0
YMR125W,YLR298C,1.0
YMR125W,YOR098C,1.0
YMR125W,YPL178W,1.0
YMR128W,YDL197C,1.0
YMR128W,YNR046W,1.0
YMR131C,YPL144W,1.0
YMR131C,YPL207W,1.0
YMR140W,YHR193C,1.0
YMR146C,YBR065C,1.0
YMR146C,YDR137W,1.0
YMR146C,YMR309C,1.0
YMR146C,YNL287W,1.0
YMR146C,YOR254C,1.0
YMR146C,YOR361C,1.0
YMR146C,YPL105C,1.0
YMR146C,YPR041W,1.0
YMR158W,YGR185C,1.0
YMR170C,YKL100C,1.0
YMR170C,YMR169C,1.0
YMR173W,YDL004W,1.0
YMR173W,YDL066W,1.0
YMR173W,YML029W,1.0
YMR173W,YMR118C,1.0
YMR173W,YMR277W,1.0
YMR173W,YOL109W,1.0
YMR186W,YAL028W,1.0
YMR186W,YBL004W,1.0
YMR186W,YBL104C,1.0
YMR186W,YBR039W,1.0
YMR186W,YBR065C,1.0
YMR186W,YBR155W,1.0
YMR186W,YCL014W,1.0
YMR186W,YCR077C,1.0
YMR186W,YDL048C,1.0
YMR186W,YDR168W,1.0
YMR186W,YDR169C,1.0
YMR186W,YDR172W,1.0
YMR186W,YDR214W,1.0
YMR186W,YDR457W,1.0
YMR186W,YDR480W,1.0
YMR186W,YDR510W,1.0
YMR186W,YEL070W,1.0
YMR186W,YER020W,1.0
YMR186W,YER086W,1.0
YMR186W,YER148W,1.0
YMR186W,YFL007W,1.0
YMR186W,YFR048W,1.0
YMR186W,YGL066W,1.0
YMR186W,YGR123C,1.0
YMR186W,YIL021W,1.0
YMR186W,YIR007W,1.0
YMR186W,YJL062W-A,1.0
YMR186W,YJR009C,1.0
YMR186W,YJR032W,1.0
YMR186W,YJR121W,1.0
YMR186W,YJR139C,1.0
YMR186W,YKL081W,1.0
YMR186W,YKR068C,1.0
YMR186W,YLR024C,1.0
YMR186W,YLR199C,1.0
YMR186W,YLR216C,1.0
YMR186W,YLR249W,1.0
YMR186W,YLR262C,1.0
YMR186W,YLR418C,1.0
YMR186W,YMR075W,1.0
YMR186W,YNL041C,1.0
YMR186W,YNL186W,1.0
YMR186W,YNL281W,1.0
YMR186W,YNR022C,1.0
YMR186W,YNR031C,1.0
YMR186W,YOL013C,1.0
YMR186W,YOR027W,1.0
YMR186W,YOR057W,1.0
YMR186W,YPL051W,1.0
YMR186W,YPL240C,1.0
YMR186W,YPR093C,1.0
YMR186W,YPR181C,1.0
YMR188C,YDR124W,1.0
YMR188C,YNR036C,1.0
YMR191W,YML131W,1.0
YMR193W,YKR085C,1.0
YMR200W,YOR021C,1.0
YMR205C,YIR007W,1.0
YMR213W,YPR101W,1.0
YMR214W,YBL060W,1.0
YMR214W,YDR166C,1.0
YMR214W,YEL030W,1.0
YMR223W,YCL010C,1.0
YMR223W,YDR145W,1.0
YMR223W,YDR167W,1.0
YMR223W,YDR176W,1.0
YMR223W,YDR392W,1.0
YMR223W,YDR448W,1.0
YMR223W,YGL066W,1.0
YMR223W,YGL112C,1.0
YMR223W,YGR252W,1.0
YMR223W,YPL047W,1.0
YMR223W,YPL254W,1.0
YMR224C,YBL044W,1.0
YMR224C,YDR369C,1.0
YMR224C,YER179W,1.0
YMR224C,YGL137W,1.0
YMR224C,YLL021W,1.0
YMR224C,YLR051C,1.0
YMR227C,YER148W,1.0
YMR227C,YML031W,1.0
YMR227C,YML098W,1.0
YMR227C,YMR236W,1.0
YMR227C,YPL011C,1.0
YMR228W,YJR106W,1.0
YMR228W,YKR036C,1.0
YMR228W,YML008C,1.0
YMR228W,YPR186C,1.0
YMR229C,YDL040C,1.0
YMR229C,YDL168W,1.0
YMR229C,YDR545W,1.0
YMR229C,YER063W,1.0
YMR229C,YER147C,1.0
YMR229C,YER164W,1.0
YMR229C,YFR001W,1.0
YMR229C,YGL252C,1.0
YMR229C,YGR103W,1.0
YMR229C,YHR052W,1.0
YMR229C,YIR001C,1.0
YMR229C,YKL007W,1.0
YMR229C,YKL113C,1.0
YMR229C,YKR024C,1.0
YMR229C,YLR022C,1.0
YMR229C,YLR276C,1.0
YMR229C,YLR455W,1.0
YMR229C,YMR290C,1.0
YMR229C,YNL061W,1.0
YMR229C,YNL175C,1.0
YMR229C,YNL299W,1.0
YMR229C,YNR051C,1.0
YMR229C,YOL077C,1.0
YMR229C,YOR056C,1.0
YMR229C,YOR140W,1.0
YMR229C,YOR206W,1.0
YMR229C,YPR161C,1.0
YMR230W,YGR104C,1.0
YMR236W,YDR392W,1.0
YMR236W,YGR252W,1.0
YMR236W,YML098W,1.0
YMR236W,YPL011C,1.0
YMR237W,YNL045W,1.0
YMR239C,YOL010W,1.0
YMR239C,YOR049C,1.0
YMR240C,YMR213W,1.0
YMR240C,YOR093C,1.0
YMR240C,YOR319W,1.0
YMR240C,YPL213W,1.0
YMR255W,YOR046C,1.0
YMR258C,YKR014C,1.0
YMR259C,YGR108W,1.0
YMR263W,YGR263C,1.0
YMR263W,YNL097C,1.0
YMR263W,YNL330C,1.0
YMR263W,YOL004W,1.0
YMR263W,YPL139C,1.0
YMR263W,YPL181W,1.0
YMR268C,YDR378C,1.0
YMR268C,YLR438C-A,1.0
YMR276W,YNL268W,1.0
YMR276W,YPR002W,1.0
YMR284W,YDR224C,1.0
YMR284W,YGR052W,1.0
YMR284W,YIR019C,1.0
YMR284W,YMR106C,1.0
YMR288W,YDL043C,1.0
YMR288W,YML049C,1.0
YMR288W,YMR240C,1.0
YMR288W,YNL286W,1.0
YMR288W,YPL213W,1.0
YMR290C,YDL168W,1.0
YMR290C,YGL099W,1.0
YMR290C,YHR052W,1.0
YMR290C,YJL050W,1.0
YMR290C,YLR455W,1.0
YMR290C,YOR056C,1.0
YMR290C,YPL009C,1.0
YMR290C,YPL220W,1.0
YMR297W,YGL013C,1.0
YMR297W,YOR137C,1.0
YMR304W,YDL066W,1.0
YMR304W,YDR538W,1.0
YMR304W,YLR436C,1.0
YMR308C,YDR101C,1.0
YMR308C,YER063W,1.0
YMR308C,YER107C,1.0
YMR308C,YGR251W,1.0
YMR308C,YJL122W,1.0
YMR308C,YKL113C,1.0
YMR308C,YLR131C,1.0
YMR308C,YLR258W,1.0
YMR308C,YLR276C,1.0
YMR308C,YNL031C,1.0
YMR308C,YPL020C,1.0
YMR309C,YBR065C,1.0
YMR309C,YCR060W,1.0
YMR309C,YGR086C,1.0
YMR309C,YHR034C,1.0
YMR309C,YIL063C,1.0
YMR309C,YNR051C,1.0
YMR309C,YOR052C,1.0
YMR309C,YOR081C,1.0
YMR309C,YOR361C,1.0
YMR309C,YPR041W,1.0
YMR310C,YDR143C,1.0
YMR310C,YLR345W,1.0
YMR314W,YBR173C,1.0
YMR314W,YER012W,1.0
YMR314W,YKL206C,1.0
YMR314W,YOL038W,1.0
YMR314W,YOR157C,1.0
YMR314W,YOR210W,1.0
YMR314W,YOR362C,1.0
YMR314W,YPR103W,1.0
YMR323W,YGR155W,1.0
YNL004W,YCR059C,1.0
YNL004W,YER164W,1.0
YNL004W,YNL253W,1.0
YNL004W,YPL127C,1.0
YNL004W,YPR161C,1.0
YNL005C,YCR003W,1.0
YNL005C,YNL252C,1.0
YNL005C,YOR249C,1.0
YNL009W,YLR178C,1.0
YNL009W,YOL013C,1.0
YNL009W,YOR089C,1.0
YNL015W,YOR168W,1.0
YNL021W,YKL134C,1.0
YNL021W,YOR138C,1.0
YNL021W,YPR179C,1.0
YNL023C,YIR007W,1.0
YNL030W,YDL156W,1.0
YNL030W,YNL031C,1.0
YNL030W,YNL206C,1.0
YNL031C,YLR072W,1.0
YNL031C,YNL206C,1.0
YNL032W,YNL099C,1.0
YNL037C,YOR136W,1.0
YNL037C,YPL090C,1.0
YNL041C,YER157W,1.0
YNL045W,YKL029C,1.0
YNL047C,YPL231W,1.0
YNL054W,YIL144W,1.0
YNL055C,YBR159W,1.0
YNL055C,YBR247C,1.0
YNL055C,YDL095W,1.0
YNL055C,YGL167C,1.0
YNL055C,YIL043C,1.0
YNL055C,YIL076W,1.0
YNL055C,YIL103W,1.0
YNL055C,YLR320W,1.0
YNL055C,YPR164W,1.0
YNL059C,YNL215W,1.0
YNL061W,YDL168W,1.0
YNL061W,YKR024C,1.0
YNL061W,YLR002C,1.0
YNL061W,YPL211W,1.0
YNL071W,YER178W,1.0
YNL079C,YNL031C,1.0
YNL079C,YOL068C,1.0
YNL084C,YIL063C,1.0
YNL084C,YIR006C,1.0
YNL088W,YLR455W,1.0
YNL088W,YNL232W,1.0
YNL088W,YOL021C,1.0
YNL091W,YKL075C,1.0
YNL091W,YNL162W,1.0
YNL091W,YOL159C-A,1.0
YNL097C,YKL185W,1.0
YNL097C,YNL330C,1.0
YNL097C,YOL004W,1.0
YNL097C,YPL181W,1.0
YNL099C,YNL056W,1.0
YNL102W,YIR008C,1.0
YNL102W,YJR009C,1.0
YNL103W,YER040W,1.0
YNL104C,YOR108W,1.0
YNL106C,YCR008W,1.0
YNL106C,YDR440W,1.0
YNL106C,YEL060C,1.0
YNL106C,YKL126W,1.0
YNL106C,YPR161C,1.0
YNL107W,YEL018W,1.0
YNL107W,YFL024C,1.0
YNL107W,YHR090C,1.0
YNL107W,YJR082C,1.0
YNL107W,YNL136W,1.0
YNL107W,YOR244W,1.0
YNL113W,YDL042C,1.0
YNL113W,YDL078C,1.0
YNL113W,YDR026C,1.0
YNL113W,YJL011C,1.0
YNL113W,YJR063W,1.0
YNL113W,YKL092C,1.0
YNL113W,YKL144C,1.0
YNL113W,YNL151C,1.0
YNL113W,YNL248C,1.0
YNL113W,YNR003C,1.0
YNL113W,YOR116C,1.0
YNL113W,YOR207C,1.0
YNL113W,YOR210W,1.0
YNL113W,YOR340C,1.0
YNL113W,YOR341W,1.0
YNL113W,YPR010C,1.0
YNL113W,YPR049C,1.0
YNL113W,YPR110C,1.0
YNL113W,YPR161C,1.0
YNL113W,YPR187W,1.0
YNL113W,YPR190C,1.0
YNL118C,YGL068W,1.0
YNL118C,YLR438C-A,1.0
YNL118C,YOL149W,1.0
YNL126W,YBR151W,1.0
YNL126W,YKL215C,1.0
YNL132W,YDR299W,1.0
YNL132W,YGR084C,1.0
YNL132W,YJL033W,1.0
YNL132W,YNR054C,1.0
YNL135C,YFR019W,1.0
YNL135C,YIL161W,1.0
YNL135C,YLR131C,1.0
YNL135C,YPR166C,1.0
YNL136W,YJR082C,1.0
YNL136W,YOR244W,1.0
YNL136W,YPL066W,1.0
YNL136W,YPR023C,1.0
YNL137C,YDR494W,1.0
YNL137C,YER050C,1.0
YNL137C,YGR084C,1.0
YNL137C,YKL003C,1.0
YNL137C,YOR158W,1.0
YNL137C,YPL118W,1.0
YNL138W,YMR239C,1.0
YNL139C,YGL253W,1.0
YNL139C,YNL004W,1.0
YNL139C,YNL253W,1.0
YNL139C,YOR191W,1.0
YNL147W,YDL160C,1.0
YNL147W,YGL173C,1.0
YNL147W,YGR091W,1.0
YNL147W,YKL173W,1.0
YNL147W,YLR438C-A,1.0
YNL151C,YDR005C,1.0
YNL151C,YNR003C,1.0
YNL151C,YOL021C,1.0
YNL151C,YPR190C,1.0
YNL155W,YOR201C,1.0
YNL162W,YIR021W,1.0
YNL162W,YOL097C,1.0
YNL162W,YPR144C,1.0
YNL172W,YFR036W,1.0
YNL172W,YML058W,1.0
YNL175C,YJL129C,1.0
YNL175C,YKR086W,1.0
YNL177C,YGL232W,1.0
YNL186W,YCR072C,1.0
YNL186W,YEL060C,1.0
YNL186W,YNL085W,1.0
YNL189W,YCR035C,1.0
YNL189W,YDL111C,1.0
YNL189W,YDR289C,1.0
YNL189W,YDR385W,1.0
YNL189W,YER161C,1.0
YNL189W,YGL232W,1.0
YNL189W,YGR103W,1.0
YNL189W,YGR180C,1.0
YNL189W,YGR202C,1.0
YNL189W,YHR090C,1.0
YNL189W,YJR041C,1.0
YNL189W,YKL114C,1.0
YNL189W,YLR298C,1.0
YNL189W,YLR418C,1.0
YNL189W,YML060W,1.0
YNL189W,YML093W,1.0
YNL189W,YMR075W,1.0
YNL189W,YMR125W,1.0
YNL189W,YNL136W,1.0
YNL189W,YNL139C,1.0
YNL189W,YOL004W,1.0
YNL189W,YOL021C,1.0
YNL189W,YOL051W,1.0
YNL189W,YOR001W,1.0
YNL189W,YOR098C,1.0
YNL189W,YOR124C,1.0
YNL189W,YPL020C,1.0
YNL189W,YPL153C,1.0
YNL189W,YPL178W,1.0
YNL201C,YDR075W,1.0
YNL201C,YDR173C,1.0
YNL201C,YDR225W,1.0
YNL201C,YDR293C,1.0
YNL201C,YIL153W,1.0
YNL201C,YLR249W,1.0
YNL201C,YML010W,1.0
YNL209W,YAL036C,1.0
YNL209W,YAL047C,1.0
YNL209W,YBR126C,1.0
YNL209W,YBR135W,1.0
YNL209W,YBR155W,1.0
YNL209W,YBR166C,1.0
YNL209W,YBR169C,1.0
YNL209W,YCL014W,1.0
YNL209W,YDR137W,1.0
YNL209W,YDR484W,1.0
YNL209W,YER071C,1.0
YNL209W,YGR104C,1.0
YNL209W,YGR232W,1.0
YNL209W,YGR285C,1.0
YNL209W,YHR013C,1.0
YNL209W,YHR064C,1.0
YNL209W,YHR121W,1.0
YNL209W,YIL071C,1.0
YNL209W,YJL095W,1.0
YNL209W,YKL009W,1.0
YNL209W,YKL047W,1.0
YNL209W,YKR048C,1.0
YNL209W,YLR022C,1.0
YNL209W,YLR109W,1.0
YNL209W,YLR320W,1.0
YNL209W,YMR031C,1.0
YNL209W,YMR075W,1.0
YNL209W,YMR108W,1.0
YNL209W,YNL112W,1.0
YNL209W,YOL087C,1.0
YNL209W,YOR069W,1.0
YNL209W,YOR081C,1.0
YNL209W,YOR133W,1.0
YNL209W,YPL074W,1.0
YNL209W,YPR110C,1.0
YNL220W,YOR187W,1.0
YNL221C,YBR167C,1.0
YNL221C,YDR478W,1.0
YNL221C,YIR015W,1.0
YNL221C,YNL282W,1.0
YNL222W,YGR043C,1.0
YNL222W,YOR179C,1.0
YNL232W,YBL105C,1.0
YNL232W,YGR158C,1.0
